Unnamed: 0,id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,area,reserved_days,occupancy_rate,night_category,distance_to_attraction
14579,741735137156250165,325788794,海进,Bang Phlat,13.78781,100.50183,Entire home/apt,800,30,1,1.0,11,303,Inner,62,16.99,28+ days,8.436490360051646
14697,737495301940589103,223592417,Mike,Bang Sue,13.819487,100.5310805,Entire home/apt,1004,3,1,1.0,1,174,Inner,191,52.33,3,9.647080197306808
14721,737579260582660532,40664968,Sasithorn,Thon buri,13.71719850417777,100.48193335533142,Entire home/apt,1120,14,0,0.0,1,69,Inner,296,81.1,14,8.723285297862848
14769,753278171661465354,217465700,Jianguo,Bang Phlat,13.78527,100.49696,Entire home/apt,900,30,0,0.0,1,59,Inner,306,83.84,28+ days,8.660133747258447
14799,749702584947617011,215794729,Aegkawut,Bang Sue,13.83146,100.52436,Entire home/apt,927,1,2,1.71,3,359,Inner,6,1.64,1,11.138752353228101
14802,749730435579548514,131270916,Magic,Thon buri,13.71879,100.49265,Entire home/apt,784,29,0,0.0,33,353,Inner,12,3.29,28+ days,7.558038543175739
14804,749855559244634450,101777383,Keang,Thon buri,13.716705229438723,100.4768107425766,Private room,656,2,0,0.0,3,65,Inner,300,82.19,2,9.273707707836541
14819,739477988934460557,472715937,Kotcharat,Bang Sue,13.8285052,100.5274332,Entire home/apt,417,12,0,0.0,8,333,Inner,32,8.77,12,10.718900962769343
14867,758636153826053425,18711833,Paniti,Thon buri,13.714997987909507,100.4790396661316,Private room,1000,28,0,0.0,2,360,Inner,5,1.37,28+ days,9.088775158865898
14875,755348633007471879,323158,Sue,Bang Phlat,13.78144,100.47529,Entire home/apt,2500,3,0,0.0,6,212,Inner,153,41.92,3,10.397024639915777
14936,752032538650568338,226646586,Pin,Bang Phlat,13.79197,100.50653,Private room,346,1,1,0.75,2,259,Inner,106,29.04,1,8.391880683058956
14967,756978275125944934,173138878,Chawalit,Thon buri,13.73026,100.49411,Entire home/apt,2966,2,3,3.0,1,331,Inner,34,9.32,2,7.1653895061050425
14976,759746082333107693,127834021,Panlekha,Bang Sue,13.825923,100.532061,Entire home/apt,1897,2,1,1.0,1,63,Inner,302,82.74,2,10.291638331344133
14983,752502084158375189,48831469,Machita,Bang Sue,13.818774647434868,100.53192369639874,Private room,1500,7,0,0.0,1,341,Inner,24,6.58,7,9.543159960321761
15002,760031829763589783,487678808,Vanida,Bang Phlat,13.79816,100.50632,Private room,920,1,1,0.79,1,364,Inner,1,0.27,1,8.915437637877218
15016,762541307091320492,145295606,Harry,Thon buri,13.72107,100.49264,Entire home/apt,600,28,0,0.0,6,354,Inner,11,3.01,28+ days,7.495758949126704
15064,763465918701575965,67335472,Mei,Bang Phlat,13.79267,100.50468,Entire home/apt,1490,5,0,0.0,4,346,Inner,19,5.21,5,8.586344089056526
15069,763667089052154824,200814460,Noi,Thon buri,13.696346126268152,100.4851908384842,Entire home/apt,1800,1,0,0.0,2,343,Inner,22,6.03,1,9.257780120827432
15088,764798510333739630,472715937,Kotcharat,Bang Sue,13.82867865742232,100.52763015031816,Entire home/apt,583,12,0,0.0,8,309,Inner,56,15.34,12,10.73006171211944
15106,766937913048085357,472715937,Kotcharat,Bang Sue,13.828505133309555,100.52743334323168,Entire home/apt,561,12,0,0.0,8,322,Inner,43,11.78,12,10.718888905493436
15116,767061827877321023,472715937,Kotcharat,Bang Sue,13.828505133309555,100.52743334323168,Entire home/apt,560,12,0,0.0,8,329,Inner,36,9.86,12,10.718888905493436
15131,767644763230714771,447626756,丝竹,Bang Sue,13.81884,100.53197,Entire home/apt,633,28,0,0.0,11,354,Inner,11,3.01,28+ days,9.548424226836476
15132,767649875852402519,447626756,丝竹,Bang Sue,13.82078,100.5337,Entire home/apt,661,7,0,0.0,11,355,Inner,10,2.74,7,9.695679574068807
15136,767704723441753372,486989043,Jason,Thon buri,13.718484093625106,100.48595774387206,Private room,1002,20,0,0.0,5,361,Inner,4,1.1,20,8.266263735813007
15138,767841501729205450,153075816,Lili,Thon buri,13.72051,100.49231,Entire home/apt,793,14,0,0.0,1,307,Inner,58,15.89,14,7.545204909017856
15140,767854746382894709,52161947,Noons,Bang Phlat,13.7889383,100.5035996,Entire home/apt,885,15,0,0.0,99,320,Inner,45,12.33,15,8.379865105426562
15199,766100845891751719,447626756,丝竹,Bang Sue,13.82054,100.53159,Entire home/apt,572,7,0,0.0,11,339,Inner,26,7.12,7,9.739843000783006
15219,770666730501797431,153795155,Alexandre Vincent Pierre,Bang Phlat,13.77072,100.48727,Private room,1041,1,1,1.0,9,179,Inner,186,50.96,1,8.70549801035977
15240,769309574620850618,120142497,Phunlap Khohawanon,Bang Sue,13.80695,100.52063,Entire home/apt,1100,14,0,0.0,2,354,Inner,11,3.01,14,8.83284900723642
15251,770020360658818433,52161947,Noons,Bang Phlat,13.7889383,100.5035996,Entire home/apt,708,15,0,0.0,99,323,Inner,42,11.51,15,8.379865105426562
15256,770105525730672669,20146417,Varintorn,Bang Sue,13.801724974192798,100.53631656889428,Entire home/apt,600,2,0,0.0,2,345,Inner,20,5.48,2,7.605212356691212
15297,770462926124849702,447626756,丝竹,Bang Sue,13.80659,100.53163,Entire home/apt,775,14,0,0.0,11,361,Inner,4,1.1,14,8.287975031823446
15332,779196358133005029,306704320,Kangaroo,Thon buri,13.72601,100.48852,Entire home/apt,957,1,0,0.0,16,90,Inner,275,75.34,1,7.826180828016997
15374,772135261630312717,472715937,Kotcharat,Bang Sue,13.82787,100.52633,Entire home/apt,761,12,0,0.0,8,263,Inner,102,27.95,12,10.692581616418762
15380,775852811169344995,447626756,丝竹,Bang Sue,13.80653,100.53022,Entire home/apt,597,21,0,0.0,11,332,Inner,33,9.04,21,8.339495370245785
15397,772752604495563224,26736483,K,Samphanthawong,13.7414,100.51004,Entire home/apt,8935,1,0,0.0,89,360,Inner,5,1.37,1,5.425293544719959
15416,773541931236906586,438054136,Khachen,Bang Phlat,13.79472,100.50918,Entire home/apt,28000,1,0,0.0,1,79,Inner,286,78.36,1,8.425231910268634
15418,779223105817674457,486582721,Nam,Bang Phlat,13.8044193,100.5132448,Entire home/apt,2214,1,1,1.0,2,268,Inner,97,26.58,1,9.011230003540616
15424,779281869526396891,486582721,Nam,Bang Phlat,13.80503,100.51437,Entire home/apt,1699,1,0,0.0,2,82,Inner,283,77.53,1,8.999949392513695
15436,779494533973612287,162044864,Dusit,Thon buri,13.70486,100.48153,Entire home/apt,650,7,0,0.0,2,51,Inner,314,86.03,7,9.202326285231297
15439,779511365089264574,91222618,Kittitorn,Bang Sue,13.8296,100.52485,Entire home/apt,1000,1,0,0.0,1,305,Inner,60,16.44,1,10.927369704332436
15440,779511887038067233,72971614,Natthida,Bang Sue,13.806421,100.5210796,Entire home/apt,1114,120,0,0.0,1,363,Inner,2,0.55,28+ days,8.758148514180462
15489,776992282379331793,149112551,Hong,Bang Phlat,13.80031298042082,100.50777476280928,Entire home/apt,899,28,1,1.0,8,164,Inner,201,55.07,28+ days,8.997961921455653
15543,777763704212626973,472715937,Kotcharat,Bang Sue,13.82932,100.52664,Entire home/apt,580,12,0,0.0,8,307,Inner,58,15.89,12,10.83234408450561
15547,777864729026602869,28288464,Run,Bang Sue,13.81833,100.53535,Entire home/apt,890,14,0,0.0,1,346,Inner,19,5.21,14,9.384649791800749
15621,784465262989117343,491855487,Chanchai,Thon buri,13.71339,100.47895,Entire home/apt,1120,7,0,0.0,1,335,Inner,30,8.22,7,9.147352867357041
15641,777869907899699178,149112551,Hong,Bang Phlat,13.8011,100.50806,Entire home/apt,785,28,0,0.0,8,349,Inner,16,4.38,28+ days,9.04672288240415
15663,783724016713460981,90253124,Onuma,Bang Sue,13.845989555832016,100.54210904985666,Private room,440,1,0,0.0,1,41,Inner,324,88.77,1,12.21252009940276
15712,785741287659406453,200814460,Noi,Thon buri,13.6965058,100.486226,Entire home/apt,2000,1,1,1.0,2,361,Inner,4,1.1,1,9.151412400615856
15749,786578609650631865,78756813,Samart,Bang Sue,13.8125742,100.5209218,Entire home/apt,1200,30,0,0.0,1,41,Inner,324,88.77,28+ days,9.368539746775259
15775,787117080715499555,492317418,Nuttawat,Thon buri,13.731464458195576,100.48805918219968,Entire home/apt,2226,1,0,0.0,1,173,Inner,192,52.6,1,7.804967480212918
15783,787294451273878620,201677068,Curry,Bang Phlat,13.7889383,100.5035996,Entire home/apt,3822,5,0,0.0,228,311,Inner,54,14.79,5,8.379865105426562
15806,789484901156712444,472715937,Kotcharat,Bang Sue,13.8285052,100.5274332,Entire home/apt,560,12,0,0.0,8,363,Inner,2,0.55,12,10.718900962769343
15820,790119442153528940,472715937,Kotcharat,Bang Sue,13.82963,100.52789,Entire home/apt,560,12,0,0.0,8,302,Inner,63,17.26,12,10.820561128176587
